sample_id,split,category,sampling_strategy,state_source,source_result_dir,source_schema_version
game_risk_00015,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00016,test,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00017,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00018,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00019,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00020,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00021,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00022,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00023,test,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00024,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00025,test,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00026,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00028,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00029,test,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00030,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00031,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00032,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00033,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00034,test,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00035,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00036,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00039,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00041,test,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00042,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00043,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00044,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00045,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00046,test,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00047,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00048,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00055,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00056,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00057,train,Game,risk_path,reconstructed_from_graph_and_baseline,rating_results_designed_game,1
game_risk_00061,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00064,test,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00067,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00074,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00075,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00078,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00079,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00083,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00084,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00086,test,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00087,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00088,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00090,test,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00092,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00097,train,Game,tag_max_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00101,test,Game,tag_max_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00102,train,Game,tag_max_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00105,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00106,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00107,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00108,train,Game,risk_pairwise,reconstructed_from_graph_and_baseline,rating_results_designed_game,1
game_risk_00109,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00110,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00111,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00112,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00116,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00117,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00118,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00119,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00120,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00121,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00125,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00126,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00127,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00131,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00135,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00136,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00137,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00138,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00140,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00141,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00142,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00143,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00144,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00145,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00146,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00147,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00148,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00149,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00150,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00151,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00152,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00156,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00157,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00158,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00159,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00160,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00161,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00165,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00166,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00167,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00171,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00175,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00176,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00177,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00178,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00180,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00181,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00182,test,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00183,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00184,train,Game,risk_pairwise,browser_snapshot,rating_results_snapshot_upgrade,2
gap_0001_557cc08ff0b49a52,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_selected_to6,2
gap_0001_7b17bcd94a4e0ce8,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6_final,2
gap_0001_c5aeb28682e603b1,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0001_d940bb9babcefde7,train,Game,gap_singleton,browser_snapshot,rating_results_gap_singleton_final,2
gap_0002_527232b4ac5c1444,train,Game,gap_singleton,browser_snapshot,rating_results_gap_singleton_final,2
gap_0002_76c892b4d7caf8f5,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_selected_to6,2
gap_0002_8c9f2de99d7f1bc7,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_to6,2
gap_0002_c7822fd9674b796f,test,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0003_023f0ceca0988b5d,test,Game,gap_singleton,browser_snapshot,rating_results_gap_singleton_final,2
gap_0003_681ce126d371b903,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_to6,2
gap_0003_8a1ab50c8c3fdd06,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_selected_to6,2
gap_0003_991ad44280960582,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0004_208e350467782ecd,test,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0004_232b490f5a3bac1f,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_selected_to6,2
gap_0005_b0881d2a71a01f8d,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0005_d1cbe78c9766d4c9,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_selected_to6,2
gap_0006_53cc3e8a31e7c0e1,train,Game,gap_singleton,browser_snapshot,rating_results_selected_to6,2
gap_0006_e1a4dfd5e1b33276,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0007_58e09f6cc7c59086,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0007_f8d0775bddba8a4b,train,Game,gap_singleton,browser_snapshot,rating_results_selected_to6,2
gap_0008_5dc7b6813ba76bf2,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0008_d41a24bce2d90141,train,Game,gap_singleton,browser_snapshot,rating_results_selected_to6,2
gap_0009_188962622a7d57c5,train,Game,gap_singleton,browser_snapshot,rating_results_selected_to6,2
gap_0009_2cd98d960e925911,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0010_876104886e16d2d3,train,Game,gap_singleton,browser_snapshot,rating_results_selected_to6,2
gap_0010_e33525a5a7cb4ee7,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0011_41bd5d417e4d234a,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0011_c4cd8efba0f1620e,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0011_f84276a99f4f4b3a,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_to6,2
gap_0012_10c9281be80843c0,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0012_2a01165a6b6d7d89,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0012_a2cff150759f7b07,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_to6,2
gap_0013_42106586d924dfff,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0013_dbbf198238a06f52,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0014_7bceb1d32d1a65f8,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0014_f0b2dec46ab3382d,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0015_782b766e732cc5df,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0015_dd47bb3a18f8264b,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0016_94564e1d345169af,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0016_a1d7aef88e848778,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0017_02ef65aef6b404d1,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0017_d04ea62fb6b5bab5,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0017_fc66d1410c881e09,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_to6,2
gap_0018_9fb732fdefbc1ae4,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_to6,2
gap_0018_c1966c124619bfb6,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0018_f29404a3e91d1973,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0019_0f6d3da82fcf2c05,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0019_4c3495236c1cbc34,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0020_16ec70c80cfd23d2,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0020_4c4b264cc2e3e574,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0020_99a5267afda89791,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_to6,2
gap_0021_5fc5d22af754ea20,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_to6,2
gap_0021_99092fac158b25f9,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0021_b84b1753d3ade1cd,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0022_035fe949dc27a92d,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0022_83979a25e9046f6c,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0023_2f70913f699a938f,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0023_611bf453420e26bd,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0024_0b2e11cea84f3a5d,test,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0024_2088f94841865296,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0025_2d40badf4bc6246f,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0025_35e9559c7d1a3040,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0026_481fbaabfcea616b,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0026_b333e3d56e18c99c,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0027_691c4eaf759e1e35,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0027_8c451a46d1177749,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0028_4b638386a7e47d9a,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0028_ab13cc45da55140d,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0029_6cab2ea8b4a22fd9,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0029_c6a59bc34babef0e,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0030_3a2e06ae3e8400c0,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0030_e55cea951c171f67,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0031_1af7c4e514fb7a6b,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0031_be0a253a78f3e439,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0032_dc573cff0d57dc05,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0033_331d31b45509cf30,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0033_6cdffe66693e94d3,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0034_3f87821cb480110a,test,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0034_bc262e74cf3b6921,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0035_3fc985d771ecb4be,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0035_b112ec1cd768a2dd,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0036_24df8dca9786a2e7,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0036_6f5d970c78b20a1f,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0037_a9056483dd1cd115,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0037_ed05ff88f7109877,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0038_6e0f7e961b534e29,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0038_d5dac5e852055d69,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0039_75b563f62a7020ff,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0039_a78b8364a586d380,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0040_30625b7d04049a96,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0040_c61b0b8aa77df5b8,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0041_ef0990142c806231,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0042_71e325e5405c73d0,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0042_f7a6277fe3c2e816,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0043_5b14cddb86eabbc5,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0043_89d5a37a95ba1fa3,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0044_0e767eec8f0ff6e8,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0044_767812821f66501c,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0045_18b6e6f9943344c9,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0045_bd50af95208e71af,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0046_384cb27cdc950da0,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0046_9235d68f7b7f39ce,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0047_5e4a8b1b0e7bf59f,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0047_dbdea38f6e3f7f03,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0048_aaf62b5c93ec3907,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0048_c8fddf2630c72db4,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0049_00a45b98901727b7,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0049_462098b465bb018b,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0050_0b73510381c972ec,test,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0050_a43047437c5fabcf,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0051_443efe46b1308cfd,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0051_8c3389711ac8533a,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0052_6dc805ab913cf2f2,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0052_e94edbe5c8351073,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0053_f43e673c81cd3feb,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0054_1eadd7b6fd3a5071,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0054_2ee0982373e4a6cb,test,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0055_834de8a958567f8c,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0055_f922881cf7ac9813,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0056_a8a195f521bd6674,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0056_fd611bcb9ada4c4e,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0057_4d60d5640420e215,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0057_db67691572af7326,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0058_0a1d9dc868b444f6,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0058_e425d33180743978,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0059_650ad41bc16b33a3,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0059_a4c3fb0a286b3502,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0060_0a5d6933a0ea469b,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0060_40cb3a1ce6c4882c,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0061_52825e44e18cb59e,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0061_61d253b1b4a55368,test,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0062_371a48acb828e0a2,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0062_896ab2a7bba58449,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0063_6bd61d4e3d274512,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0063_e551771ae5269275,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0064_1a22b211cd45627a,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0064_2bd89b1efb05b3a8,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0065_560fd82bf64664b2,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0065_c4dd8e46d1aaa8fc,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0066_38961d2b9fd97545,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0067_5bdadaa4850848a6,test,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0067_5e488bfa11495449,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0068_7204982cec852313,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0068_b7c1bf15ad730d78,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0069_1887d81431c616ba,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0069_98b4aed8551bf726,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0070_3cda86152d62397f,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0070_e011920a4ef73c05,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0071_062c38a9475116b2,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0071_8f588e00d590475f,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0072_2b106c7db87a778f,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0072_b99d4b6933a5fa47,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0073_048ca6f5ccaa3188,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0073_0894bee5f40311bc,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0074_3ac17cb69e0ea51a,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0074_9b46ed641db18329,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0075_69738db467727269,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0075_b6424a8ea2355d42,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0076_344c4f1a70ad0bcf,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0076_556a721f9644cb70,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0077_9873c2e0e7414faf,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0077_f3610bfd9adfdcea,test,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0078_922ca171fdd8cd79,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0078_abfebf161d8f7c35,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0079_a563cbdb95703a8c,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0079_b34fd9cb22b3fd98,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0080_2f66bd2a33b5e36b,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0080_b22e854f5536ddae,test,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
